AuthorId,DuplicateAuthorIds
1605682,1605682
1258586,1258586
2155765,2155765
577662,577662
1689481,1689481
372494,372494
336422,336422
2126310,2126310
1419450,1419450
693476,693476
1383581,1383581
1139849,1139849
1831328,1831328
1024806,1024806
459425,459425
599400,599400
1269206,1269206
1199555,364032 1199555
1426802,1426802
453655,453655 1583660 2151552
2107296,2107296
1765644,1765644
2003904,2003904
1511732,1511732
1886385,1886385
38210,38210
547013,547013
1038972,1038972
895071,1267967 895071 945576
1958039,1958039
296552,296552
686269,686269
1118163,1118163
337970,337970
773270,773270
1796671,1796671
919196,919196
1451612,1451612
1025962,1025962
1586499,1586499
800442,800442
991969,991969
624440,624440
834643,834643
1916988,1916988
1216460,1216460
1002372,1002372
2249185,2249185
2072950,2072950
1851268,1851268
1792688,988413 1792688
556004,556004
1636252,1636252
1919992,1919992
1053644,1053644
2166869,2166869
1008053,1008053
649968,649968
351003,351003
1683620,1683620
1871783,1871783
1305814,1305814 1410772
1911650,1911650
135304,135304
632607,632607
396812,396812
1150900,1150900
1950192,1950192
176515,176515
1214704,1214704
666672,666672
2195582,2195582
1476985,1476985
1171544,1171544
1521314,1521314
117527,117527
330462,330462 469803
1161528,1161528
1075383,1075383
1366901,1366901
1889291,1889291
1450890,1450890
1416308,1416308
375335,375335
892752,892752
541544,541544
755874,755874
1060463,1060463
1851360,1851360
2142762,2142762
1352974,1352974
887086,887086
441536,441536
924280,924280
575029,575029 1059587
1795107,1795107
1833990,1833990
1022707,1022707
1009619,1009619
2050982,2050982
22603,22603
1844290,1844290
1591257,1591257
498892,498892
316272,316272
1749432,1749432
1970718,1970718
2198542,2198542
2109956,2109956
1093690,1093690
1555779,1555779
390887,390887
939451,939451
2232904,810223 2232904
2020897,2020897
1709923,1709923
1708942,1708942
333493,1571145 333493
918297,918297
397192,397192
1468033,1468033 1734341
583173,583173
2093001,2093001
1583282,1583282
223160,223160
1711691,1711691
2116140,2116140
282963,282963
2225521,2225521
2281706,2281706
2147401,2147401
2230653,2230653
1868027,1868027
468791,468791
1677957,1677957
2200953,2200953
830564,830564
2247615,2247615
1630282,1630282
711634,711634
499468,499468
1818849,1818849
964859,964859
1243119,1243119
93326,93326
154068,154068
1773859,1773859
336656,336656
925518,925518
373470,373470
1282680,1282680
1123745,1123745
1673360,1673360
1006872,1006872
718362,718362
645932,645932
89367,89367
2103042,2103042
2243182,2243182
885615,885615
1259378,1259378
511877,511877
1632207,1632207
2010657,2010657
2069161,2069161
306712,306712
1873953,1873953
1716436,1716436
2128313,2128313
1069576,1069576
69812,69812
1576308,1576308
1288019,1288019
1451152,1451152
1001884,1001884
1759566,1759566
1511355,1511355
1393497,1393497
419369,419369
698889,698889
1372857,1372857
372398,372398
1554052,1554052
1285146,1285146
2145297,2145297
29545,29545
1773,1773
862454,862454
270168,270168
1771607,1771607
1573215,1573215
2265423,2265423
1959117,1959117
1327333,1327333
224149,224149
1777828,1777828
1033189,1033189
1216805,1216805
1446303,1446303 1124906
509062,509062
675434,675434
1513224,1513224
500961,500961
1914475,1914475
2091136,2091136
1853835,1853835
1163573,1163573
416916,416916
487191,487191
2140971,2140971
1837029,1837029
541058,541058
921478,921478
2089271,2089271
548102,548102
162807,162807
1880653,1880653
193431,193431
615742,615742
1499271,1499271
1756431,1756431
2194266,2194266
1974625,1974625
56980,56980
1524209,1524209
1722834,1722834
1337179,1337179
956915,956915
413894,413894
643813,643813
1065087,1065087
649571,649571
1818922,1818922 1737498
1252617,1252617
863629,1400221 863629
1234272,1234272
1000288,1000288
1398054,1398054
1444129,1444129
1314848,1314848
1035312,1035312
1307209,1307209
1480147,1480147
678519,678519
1076025,1076025
184383,184383
1475751,1475751
125856,125856
1752659,1752659
223549,223549
106042,106042
748453,748453
2144048,2144048
1150301,1150301
634546,634546
1409967,1409967
1820554,1820554
250048,250048
275333,275333
1595262,1595262
1570665,1570665
180022,180022
483982,483982
1947659,1947659
702542,702542
1110403,1110403
570678,570678
299246,299246
817009,817009
989699,989699
223062,223062
154980,154980
1693150,1693150
1658314,1658314
1906512,1906512
434392,434392
1851413,1851413
1425639,1425639
1842624,1842624
2040105,2040105
1108359,1108359
2147544,2147544
1003513,1003513
336491,336491
383652,383652
935422,935422
859210,859210
2006502,2006502
99519,99519
1166049,1166049
1307764,1307764
1499116,1499116
1789275,1789275
119846,119846
558648,558648
424876,424876
2293407,2293407
1118953,1118953
689781,689781
1654826,1654826
1195154,1195154
1644901,1644901
110841,110841
40279,40279
1180529,1180529
1300430,1300430
2293758,2293758
1723114,1723114
684112,684112
135010,135010
2162387,2162387
2236657,2236657
1105160,1105160
1115953,1115953
1652691,1652691
1328046,1328046
1530112,1530112
2222995,2222995
316850,316850
1459911,1459911
1709521,1709521
839766,839766
1638905,1638905
864985,864985
1358839,1358839
704461,704461
2195749,2195749
1901274,1901274
946216,946216
775912,775912
2048171,2048171
1855675,1855675
2287360,2287360
1834700,1834700
2066359,2066359
1609259,1609259
1079413,1079413
1051864,1051864
3598,3598
1890219,1890219
1189008,1189008
1249004,1249004
2061874,2061874
2196133,2196133
2062584,2062584
705184,705184
1705111,1705111
1803747,1803747
789802,789802
2143119,2143119
112683,112683
2173188,2173188
220965,220965
1468815,1468815
2256847,2256847 639786
1489958,1489958
366964,366964
918334,918334
38315,38315
1672331,1672331
1073946,1073946
1062607,1062607
1694381,1694381
406155,406155
2248087,2248087
906953,906953
1387007,1387007
591833,591833
1313003,1313003
1969976,1969976
792157,792157
2198163,2198163
1455399,1455399
2235470,2235470
867252,1699914 2256175 867252
157639,157639
1794179,1794179
672221,672221
1386693,1386693
1327046,1327046
1725060,1725060
2205720,2205720
1957719,1957719
249822,249822
814361,814361
1176682,1176682
444926,444926
522403,522403
219460,219460
1002497,1002497
633149,633149
1135012,1135012
1875646,1875646
275762,275762
168130,168130
1844177,1844177
2226287,2226287
1050650,1050650
877698,877698
762686,762686
1201521,1201521
1146931,1146931
84358,84358
1406821,1406821
305496,305496
1702484,1702484
2118851,2118851
98783,98783
1270894,1270894
1255586,1255586
1325629,1325629
2128092,2128092
1938571,1938571
127867,127867
330916,330916
1811143,1811143
1582812,1582812
2279548,2279548
842168,842168
2103031,2103031
1994467,1994467
1317214,1317214
2068196,2068196
156763,156763
1435487,1435487
1723388,1723388
1567,1567
859337,859337
117169,117169
1107247,1107247
1685563,1685563
1297413,1297413
2175837,2175837
980096,980096
1346975,1346975
1950628,1950628
1593075,1593075
1612047,1612047
849398,849398
621896,621896
1430159,1430159
1230013,1230013
787091,787091
1433899,1433899
2032021,2032021
1554807,1554807
1183714,1183714
2055832,2055832
64869,64869
737282,737282
679880,679880
1440705,1440705
957225,957225
54888,54888
2256796,2256796
1354075,1354075
213926,213926
1582466,2227335 1582466
988658,988658
742480,742480
1318559,1318559
931168,931168
2119137,2119137
1090079,1090079
726020,726020
2023730,2023730
1590419,1590419
2255795,2255795
441676,441676
543073,543073
1633731,1633731
242460,242460
501893,501893
537670,537670
2182301,2182301
1450858,1450858
263804,1898773 508152 1952637 1207262 263804
1380835,1380835
1500230,1500230
385906,385906
1316790,1316790
1327790,1327790
1845478,1845478
943643,943643
434921,434921
320897,320897
1113549,1113549
900538,900538
1218621,1218621
1952531,1952531
2022765,2022765
1527484,1527484
1618586,1618586
1111832,1111832
754594,754594
1896576,1896576
2138298,2138298
1579505,1579505
1812721,1812721
514224,514224
343793,343793
302182,2044242 302182 511323 214610 1420426
8437,8437
2223271,2223271
1667440,1667440
385513,385513
1641062,2007544 1641062
842133,842133
1168698,1168698
557323,557323
1945859,1945859
1814668,1814668
2041757,2041757
1304780,1304780
127370,127370
1681049,1681049
194335,194335
924092,924092
1802172,1802172
351558,351558
970178,970178
1952508,1952508
1717867,1717867
1462003,1462003
999715,999715
1477808,1477808
1304382,1304382
1230229,1230229
1616443,1616443
1642466,1642466
2284463,2284463
2052209,2052209
343009,343009
1972747,1972747
486883,486883
2031194,2031194
2250037,2250037
1792416,1792416
1380223,1380223
1768890,1768890
36918,36918
1918803,1918803
1424572,1424572
1642544,1642544
1521277,1521277
1078563,1078563
334943,334943
2263448,2263448
350012,350012
1721759,1721759
854131,854131
1757238,1757238
1817613,1817613
2276968,2276968
110773,110773
2000834,2000834
1041670,1041670
1098500,1098500
2134326,2134326
1681955,1681955
1574945,1574945
229245,229245
1811161,1811161
1935766,1935766
1212967,1212967
2014883,2014883
223272,223272
1755081,1755081
169521,169521
1312523,1834279 2132290 1312523
1791442,1791442
2113034,2113034
1446435,1446435
336668,336668
636280,636280
2094513,2094513
1184244,1184244
1907632,1907632
285996,285996
797348,797348
986668,986668
1313717,1313717
2096584,2096584
1627253,1627253
1077000,1077000
1276935,1276935
2040938,2040938
261154,261154
498506,498506
93180,93180
1962145,1962145
2149795,2149795
1325649,1325649
133645,133645
274405,274405
430628,430628
669513,669513
1813482,1813482
22347,22347
1876315,1876315
189453,189453
56204,56204
581987,581987
94856,94856
239754,239754
376846,376846
1205245,1205245
2189857,2189857
1952206,1952206
2227474,2227474
494726,494726
414067,414067
1838859,1838859
805546,805546
2021918,2021918
1821397,1821397
1512031,1121390 1512031
1198589,1198589
706474,706474
2252074,1578089 1963434 900381 2252074
1606684,1606684
792108,792108
494133,494133
47730,47730
1849435,1849435
1568482,1568482
1802775,1802775
568317,568317
746320,746320
762630,762630
1890743,1890743
1813936,1813936
517470,517470
1930378,1930378
318939,318939
875282,875282
1883595,1883595
1282921,1282921
223751,223751
797742,797742
2069977,2069977
1825226,1825226
941677,941677
890210,890210
1460532,1460532
1418469,1418469
2210072,2210072
1458133,1458133
888619,888619
263652,263652
1339945,1339945
1816651,1816651
156535,156535
734934,734934
419818,419818
206532,206532
135592,135592
185724,185724
1211927,1211927
1179758,1179758
470632,470632 92353
1569502,1569502
1541984,1541984
2233519,2233519
82917,82917
1734341,1468033 1734341
362698,362698
1280247,1280247
662854,662854
1335492,1335492
997958,997958
1280704,1280704
1797063,1797063
2256556,2256556
585501,585501
1622448,1622448
955814,955814
1010243,1010243
2196051,2196051
1717983,1717983
1774384,1774384
1371458,1371458
1977270,1977270
2001316,2001316
1107970,1107970
873753,873753
139110,139110
718189,718189
2127436,2127436
641123,641123
2086920,2086920
1712996,1712996
294822,294822
315037,315037
946327,946327
1544649,1544649
1207525,1207525
174233,174233
1488537,1488537
894249,894249
195609,195609
1692971,1692971
578338,578338
1548821,1548821
2088219,2088219
2092607,2092607
2226066,2226066
488362,488362
1039700,1039700
1100347,1100347
1467822,1467822
2106633,2106633
1036633,1036633
2209815,2209815
296351,296351
1489296,1489296
619764,619764
1777498,1777498
1824234,1824234
1227832,1227832
689031,689031
1029083,1029083
1134451,1134451
142695,142695
2212963,2212963
1173389,1173389
1237382,1237382
1525348,1525348
2047644,2047644
1578577,1578577
758880,758880
66679,66679
458656,458656
724334,724334
1087605,865762 1087605 727025
1174984,1174984
1596269,1596269
104561,104561 1906487
1015517,1015517
2257420,2257420
1594488,1594488
902654,902654
2072298,2072298
647760,647760
456467,456467
39356,39356
850125,850125
1977477,1977477
2120013,2120013
626513,626513
1824073,1824073
2178144,2178144
1106061,1106061
699918,699918
1853123,1853123
245205,245205
2110177,2110177
761383,761383
1210609,1210609
373432,373432
400039,400039
1420708,1420708
1859310,1859310
898526,898526
763560,763560
1365773,1365773
742176,742176
1280374,1280374
1821829,1821829
161838,161838
1662537,1662537
989851,989851
43165,43165
2166343,2166343
1557398,1557398
1384891,1384891
764398,764398
615068,615068
1994138,1994138
1810293,1810293
835643,835643
1890684,1890684
2235850,2235850
1037908,1037908
1724636,1724636
1942746,1942746
130757,130757
1330383,1330383
2204163,2204163
2137033,2137033
678239,678239
762266,762266
1810488,1810488
1534902,1534902
1275765,1275765
511076,511076
597335,597335
1724222,2190865 1724222
1965640,1965640
74081,74081
1569895,1569895
1202423,1202423
2180248,2180248
1769874,1769874
971663,971663
1610607,1610607
883278,883278
1400251,1400251
2145818,2145818
715935,715935
2042749,2042749
469422,469422
2051183,2051183
2003819,2003819
1702748,1702748
1829539,1829539
1602884,1602884
1200250,1200250
749844,749844
2073709,2073709
1451990,1451990
587777,587777
2018598,2018598
1520819,1520819
1334433,1334433
2144033,2144033
1811616,1811616
2135329,2135329
685115,685115
1346628,1346628
827191,827191
1635337,1635337
1907233,1907233
790406,790406
2197984,2197984
700539,700539
1633451,1633451
1333540,1333540
940210,940210
1243010,1243010
1731943,1739501 1731943
2069,2069
1258303,1258303
862007,862007
395911,395911
1791153,464349 1791153
755991,755991
953114,953114
221005,221005
394133,394133
154825,154825
1416823,1416823
1510473,1510473
1923125,1923125
1242526,1242526
999783,999783
801948,801948
100890,100890
1670128,1670128
2222215,805714 2222215
734820,734820
2258569,2258569
1754153,1754153
427440,427440
1885261,1885261
2064257,2064257
1037694,1037694
246435,246435
406944,406944
1380468,1380468
755246,755246
1733008,1733008
1075149,1075149
1647605,1647605
1910699,1910699
1245087,1245087
955169,955169
943519,943519
26309,26309
1473157,1473157
784631,784631
1956681,1956681
1956240,1956240
523927,523927
2231752,2231752
534208,534208
1983603,1983603
1757467,1757467
2248768,2248768
1747218,1747218
788026,788026
735213,735213
1703338,1703338
1963739,1963739
1678586,1678586
613016,613016
2172999,2172999
1254715,1254715
1092873,1092873
985811,985811
81270,81270
1463064,1463064
1102062,1102062
100529,100529
2037627,2037627
634498,634498
951992,951992
2208486,2208486
585384,585384
313551,313551
1482849,1482849
2199564,2199564
287410,287410
30099,30099
1175045,1175045
775875,775875
1935249,1935249
1939049,1939049
884366,884366
360690,360690
1490619,1490619
1187244,1187244
1046492,1046492
35139,35139
263506,263506
2034062,2034062
1703951,1703951
1476875,1476875
1279847,1279847
2243431,2243431
277172,277172
1644936,1644936
1840210,1840210
2118331,2118331
679123,679123
2212779,2212779
539194,539194
2156045,2156045
1532897,1532897
2060321,2060321
609544,609544
416703,416703
1908739,1908739
604591,604591
1503125,1503125
1688562,1688562
904371,904371
1045877,1045877
1373456,1373456
894428,894428
821717,821717
756329,756329
1241827,1241827
1114256,1114256
1204871,1204871
390289,2126556 933127 390289
1957673,1957673
3742,3742
1897682,1897682
2063232,2063232
58355,58355
39138,39138
1596724,1596724
2154661,2154661
316070,316070
1704378,1704378
1504635,1504635
452670,452670
1850864,1850864
780338,780338
1841570,1841570
383501,383501
1425135,1425135
754173,754173
1713269,1713269
2110096,2110096
2270974,2270974
21056,21056
1132813,1132813
1263643,1263643
174901,174901
1707902,1707902
872462,872462
1687233,1687233
752298,752298
535129,535129
1656217,1656217
1169219,1169219
803684,803684
1921096,1921096
997571,997571
2233496,2233496
202886,202886
676526,676526 340752
464772,464772
1041480,1041480
1094454,1094454
1970173,1970173
2111262,2111262
1544560,1544560
1671666,1671666
1130285,1130285
191855,191855
1633865,1633865
1733316,1733316
1503886,1503886
889155,889155
1277137,1277137
525632,525632
1092987,1092987
1010843,1010843
1497193,1497193
728,728
2030474,2030474
2073442,2073442
1485845,1485845
2023256,2023256
886602,886602
102978,102978
2140911,2140911
2199455,2199455
2201966,2201966
1699376,1699376
1339725,1339725
935628,935628
382432,382432
1329124,1329124
614225,614225
711432,711432
2119555,2119555
245288,245288
1689908,1689908
825204,825204
1484610,1484610
2172894,2172894
1396040,1396040
1993245,1993245
1214739,1214739
1704369,1704369
87214,87214
1307107,1307107
1817003,1817003
2230561,329348 2230561
425926,1299626 425926
1880530,1880530
173331,173331
861854,861854
2234482,2234482
1324757,1324757
2293493,2293493
864183,864183
588021,588021
880455,880455
1911322,1911322
1643123,1643123
1921456,1921456
1689976,1689976
1082169,1082169
542196,542196
2150268,2150268
2054316,2054316
318071,318071
122014,122014
1976963,1976963
715168,715168
1145940,1145940
1311932,1311932
1708295,1708295
648143,648143 149166
1940865,1940865
1092453,1092453
429536,429536
2027068,2027068
1375932,1375932
361244,361244
1804508,1804508
1164264,1164264
862996,862996
2089778,2089778
1280400,1280400
341976,341976
1751761,1751761
1004463,1004463
608806,608806
491112,491112
20635,20635
1650689,1650689
885881,885881
877152,877152
211299,211299
255551,255551
679200,679200
476025,476025
1521605,1521605
1863604,1863604
1806347,1806347
91069,91069
589000,589000
1423094,1423094
1900580,1900580
1258987,1258987
43280,43280
2181370,2181370
2127904,2127904
746592,746592
1413229,1413229
900499,900499
1556192,1556192
998569,998569
2209703,2209703
789668,789668
2029423,2029423
1126045,1126045
2258982,2258982
1420168,1420168
730655,730655
1608235,1608235
861793,861793
2053359,2053359
1145868,1145868
972516,972516
1712203,1712203
340124,340124 910355
1908343,1908343
2236510,2236510
1374045,1374045
271550,271550
1721199,1333156 399976 1721199
869263,869263
739963,739963
101284,101284
519321,519321
1124779,1124779
297491,297491
2190146,2190146
1009319,1009319
2261588,2261588
18078,18078
1894010,1894010
305083,305083 395960
1279770,1279770
928314,928314
459508,459508
578853,578853
9852,9852
1779646,1779646
1443284,1443284
183240,183240
1840781,1840781
80530,80530
1564336,1564336
1199105,1199105
1408717,1408717
1348938,1348938
1088377,1088377
1742295,1742295
708788,708788
1867880,1867880
326340,326340
580516,580516
1116193,1116193
964050,964050
83968,83968
2180249,2180249
2122454,2122454
1940446,1940446
143981,143981
1057889,1057889
444399,444399
2230359,2230359
1478264,1478264
902812,902812
371485,371485
1053133,1053133
1148503,1148503
969437,969437
645036,645036
1609352,1609352
1511067,1511067
1861027,1861027
828991,828991
240024,240024
2287467,2287467
1677147,1677147
1618788,1618788
164957,164957
1442062,1442062
322507,322507
181483,181483
554363,554363
1407416,1407416
955274,955274
293752,293752
679937,679937
2104732,2104732
541565,541565
1045633,1045633
63414,63414
974086,974086
1949231,1949231
1684007,1684007 1839393
987832,987832
132145,132145 2081442 1748680
299736,299736
1080997,1080997
1073991,1073991
2105561,2105561
756574,756574
1461057,1461057
1752612,1752612
212981,212981
754944,754944
313468,313468
1501860,1501860
2262488,2262488
1214429,1214429
1975713,1975713
1688026,1688026
2043765,2043765
1231827,1231827
740279,740279
118406,118406
2012625,2012625
1055048,1055048
2036704,2036704
2004830,2004830
1514145,1514145
1364053,1364053
2044251,2044251
286844,286844
279201,279201
1522938,1522938
2244112,2244112
1182234,1182234
628240,628240
506003,506003
1429131,1429131
1492965,1492965
1479133,1479133 1351849
372337,372337
7712,7712
1489877,1489877
1881057,1881057
1595877,1595877
1539657,1539657
2193273,2193273
1326575,1326575
792921,792921
2260114,2260114
1386210,1386210
1400668,1400668
491348,491348
167263,167263
2031627,2031627
1015122,1015122
1494666,1494666
2014954,2014954
487249,487249
1862455,1862455
1602208,1602208
724267,724267
1985365,1985365
1453862,1453862
121774,1327336 121774 485273 142587 745371 175186 629333 120009 2026733 1377309 133818 412075
1153563,1153563
62349,62349
79968,79968
963810,963810
2172024,2172024
104027,104027
1471200,1471200
2231215,2231215
235706,235706
1389390,1389390
1129865,1129865
968730,968730
1589336,1589336
323690,323690
1346199,1346199 907990 1617656 2256658 1456423 163046 326255 403341 1031586 858010
1141401,1141401
1786007,1786007
1852073,1852073
432294,432294
983734,983734
1416978,1416978
393061,393061
1089173,1089173
313703,313703
1501281,1501281
1505472,1505472
198183,198183
1078926,1078926
2192089,2192089
950480,950480
2035539,2035539
1336578,1336578
1980700,1980700
2103107,2103107
696146,696146
381925,381925
2102992,2102992
1047097,1047097
1770763,1770763
395874,395874
1119669,1119669
2070992,2070992
108454,108454
1126744,1126744
1662388,1662388
2191188,2191188
662758,662758
415833,415833
973574,973574
936780,936780
1912391,1912391
1202654,1202654
561312,561312
1954676,1954676
1727586,1727586
1310861,1310861
100653,100653
866450,866450
1869670,1869670
1410552,1410552
1772747,1772747
1806869,1806869
474343,474343
697082,697082
1841712,1841712
1511580,1511580
1801655,1801655
1641441,1641441
1374975,1374975
1173863,1173863
567758,567758
1462604,1462604
1420407,1420407
703892,703892
815343,815343
2034742,2034742
684020,684020
2179290,2179290
855328,855328
1775513,1775513
1825184,1825184
389468,389468
509336,509336
1183604,1183604
1476208,1476208
1206412,1206412
2026010,2026010
1723855,1723855
2049657,2049657
2113193,2113193
481190,481190
676159,676159
348436,348436
1511500,1511500
1948512,1948512
2110882,2110882
182254,182254
1565794,1565794 500740
1192743,1192743
1440579,1440579
1053960,1053960
512635,512635
1906279,1906279
211124,211124
2260313,2260313
21218,21218
2078431,2078431
1211157,1211157
1818931,1818931
4405,4405
1972817,1972817
162855,162855
1030105,1030105
1762670,1762670
2165538,2165538
1880146,1880146
497506,497506
1978599,1978599
1697058,1697058
1929991,1929991
1480567,1480567
586666,586666
1271971,1271971
2217385,2217385
803365,803365
2198925,2198925
419772,419772
1341156,1341156
546181,546181
1582491,1582491
2095112,2095112
1180271,1180271
1044587,1044587
1752366,6303 1752366
502739,502739
1664592,1664592
1283696,1283696
94609,94609
150510,150510
1597351,1597351
1491448,1491448
878774,878774
750161,750161
1496540,1496540
2133810,2133810
2236355,2236355
1988467,1988467
890069,890069
1063212,1063212
739904,739904
237365,237365
1469416,1469416
1267444,1267444
351889,351889
252904,252904
2117744,2117744
95325,95325 652938
567046,567046
1866118,1866118
2139656,2139656
1639018,1639018
1408910,1408910
1648490,1648490
1365934,1365934
2147419,2147419
570219,570219
1362486,1362486
1891054,1891054
388483,388483
321579,321579
2141274,2141274
793789,793789
1908706,1908706
1377105,1377105
937501,937501
1557959,1557959
11814,11814
1837006,1837006
1291741,1291741
1544877,1544877
505010,505010
451327,451327
2061841,2061841
163470,163470
960292,960292
2166239,2166239
1726745,1726745
653532,653532
1064463,1064463
958906,958906
1349925,1349925
130871,130871
791213,791213
1760011,1760011
1029086,1029086
1188278,1188278
1994475,1994475
1566519,1566519
720087,720087
1048761,1048761
1624166,1624166
867174,867174
440096,440096
40538,40538
426357,426357
2001112,2001112
1096771,1096771
925641,925641
178920,178920
48472,48472
1720041,1720041
895906,895906 1069064
157106,157106
1890857,1890857
458242,458242
1785282,1785282
734278,734278
2244859,2244859
1071425,1071425
1765248,1765248
268545,268545
738759,738759
1479358,1479358
1944262,1944262
220667,220667
1279011,1279011
1710523,1710523
1857424,1857424
1893432,1893432
1760379,1760379
1339147,1339147
2219649,2219649
571992,571992
1932442,1932442
2156645,2156645
1775399,1775399
266637,266637
2279790,2279790
1877327,950548 1877327
1881636,1881636
791262,791262
21362,21362
2030415,2030415
1932538,1932538
430625,430625
1677518,1677518
1783846,1783846
2284670,2284670
108709,108709
2165880,2165880
1950107,1950107
70581,70581
1140153,1140153
603889,603889
575973,575973
654277,654277
319182,319182
177383,177383
303997,303997
34383,34383
6597,6597
388986,388986
883464,883464
233239,233239
1991081,1991081
1980239,1980239
1881992,1881992
1218043,1218043
1558836,1558836
872347,872347
1451571,1451571
1356205,1356205
1877300,1877300
1157317,1157317
241878,241878
535284,535284
2125859,2125859
1340051,1340051
794738,794738
1234882,1234882
1377207,1377207
892443,892443
1764250,1764250
2247611,2247611
1544202,1544202
2140108,2140108
1249974,1249974
1974440,1974440
648774,648774
2012085,2012085
354480,354480
349293,349293
1376114,1376114
1554702,1554702
1650797,1650797
2005709,2005709
2002689,2002689
1471347,1471347
1133095,1133095
1696666,1696666
1066258,1066258
991361,991361
1860670,1860670
372361,372361
948902,948902
1039359,1039359
1035472,1035472
733161,733161
1268588,1268588
1326533,1326533
558956,558956
270696,270696
1442587,1442587
1062233,1062233
838756,838756
1269767,1269767
2110002,2110002
505065,505065
2118408,2118408
2166108,2166108
1852078,1852078
2267976,2267976
2076674,2076674
2283621,2283621
104947,104947
2057795,2057795
651225,651225
197097,197097
229085,229085
1973190,1973190
293351,293351
1114903,1114903
452881,452881
2282544,2282544
1560745,1560745
536426,536426
1842467,1842467
2037026,2037026
1304876,1304876
2110765,2110765
183058,475868 183058
102915,102915
1274511,1274511
1630326,1630326
826971,826971
239889,239889
687318,687318
2122742,2122742
1876235,1876235
2222719,2222719
1789874,1789874
165128,1131729 165128 2059746
1441226,1441226
15823,15823
2259865,2259865
2078090,2078090
1038148,1038148
1320595,1320595
1683247,1683247
1764839,1764839
595495,595495
2193484,2193484
671064,671064 972365 979723
1154400,1154400
1831649,1831649
1750674,1750674
1561727,1561727
155996,155996
978877,978877
1967329,1967329
834811,834811
1068318,1068318
1874991,1874991
1499308,1499308
20038,20038
580689,580689
1441117,1441117
1541335,1541335
1527979,1527979
855054,855054
1787602,1787602
1440626,1440626
1004098,1004098
1120905,1120905
316205,316205
1172938,1172938
1875924,1875924
117364,117364
513703,513703
211326,211326
839315,839315
905784,905784
1060459,1060459
2285197,2285197
1719105,1719105
913329,913329
833117,833117
811388,811388
1298731,1298731
1353448,1353448
1098233,1098233
2005805,2005805
1467941,1467941
1485522,1485522
2066261,2066261
206226,206226
317532,317532
2201327,2201327
407449,407449
1008187,1008187
1432908,1432908
1144253,1144253
1299969,1299969
1563410,1563410
213465,213465
844356,844356
97959,97959
21353,21353
1528339,1528339
2210684,2210684
1794365,1794365
406332,406332
943878,943878
738540,738540
1071176,1071176
153780,153780
1329794,1329794
781545,781545
53611,53611
1669536,1669536
477905,477905
695145,695145
1507777,1507777
464657,464657
380331,380331
439917,439917
31617,31617
637989,637989
882196,882196
1649923,1649923
284718,284718
1153719,1153719
321624,140957 321624
1297933,1297933
2129280,2129280
1658453,1658453
1750983,1750983
1098176,1098176
175254,175254
1789345,1789345
538596,538596
2023711,2023711
75053,75053
1968826,1968826
1984871,1984871
1228261,1228261
1993674,1993674
388858,388858
1899587,1899587
611985,611985
2211703,2211703
1472259,1472259
803399,803399
2201154,2201154
353015,353015
1310691,1310691
989936,989936
833533,833533
617492,617492
1258756,1258756
1223223,1223223
495059,495059
1121839,1121839
1918012,1918012
1205952,1205952
660781,660781
1419840,1419840
1272981,1272981
409358,409358
1801997,1801997
1888508,1888508
948589,948589
1054875,1054875
561320,561320
1744993,1744993
463538,463538
375126,375126
412837,412837
2033072,2033072
474380,474380
22556,22556
191097,191097
1920254,1920254
330939,330939
1675291,1675291
1125002,1125002
820533,820533
552950,552950
766900,766900
33861,33861
1616490,1616490
738567,738567
315754,315754
1758511,1758511
631408,631408
1120485,1120485
380258,380258
1886571,1886571
1411422,1411422
3202,3202
37913,37913
1037246,1037246
1673845,1673845
643013,643013
1446292,1446292
1051137,1051137
1561896,1561896
712963,712963
1499953,1499953
437513,437513 689689
80300,80300
105221,105221
1549441,1549441
916370,916370
1136103,1136103
1147800,1147800
645461,645461
783139,783139
309816,309816
1108250,1108250
1517911,1517911
1634277,1634277
1504331,1504331
1204912,1204912
520870,520870
565642,565642
324607,324607
1864959,1864959
2217807,2217807
1170410,1170410
1550579,1550579
150375,150375 1289552
1488596,1488596
1981427,1981427
1235016,1235016
191703,191703
724972,724972
1385667,1385667
1680747,1680747
1333677,1333677
1439597,1439597
2186364,2186364
149510,149510
1578417,1578417
348195,348195
747851,747851
84678,84678
2091515,2091515
1882975,1882975
122892,122892
1067949,1067949
2127519,2127519
506908,506908
1984033,1984033
1406099,1406099
1134945,1134945
1142380,1142380
84395,84395
633328,633328
1646409,1646409
1317591,1317591
99971,99971
1310728,1310728
149741,149741
168179,168179
809922,809922
619843,619843
505287,505287
573083,573083
611544,611544
1675223,1675223
255694,255694
1556803,1556803
174166,174166
522820,522820
892841,892841
1304754,1304754
1966950,1966950
1360833,1360833
1383071,1383071
1196803,1196803
2201034,2201034
702677,702677
1906056,1906056
1966462,1966462
1169356,1169356
448008,448008
2275029,2275029
145897,145897
516660,516660
493621,493621
446973,446973
1744447,1744447
296329,296329
1838468,1838468
2125486,2125486
774555,774555
2022557,2022557
1373127,1373127
1655244,1655244
2290907,2290907
205857,205857
1957828,1957828
1298361,1298361
1873042,1873042
1891351,1891351
439160,439160
706858,706858
945111,945111
1363867,1363867
2266867,2266867
1002446,1002446
674785,674785
1892622,1892622
1290415,1290415
1538200,1538200
335030,335030
705556,705556
842029,842029
980761,980761
737996,737996
1320771,1320771
211806,211806
560574,560574
