PaperId,AuthorId,Name,Affiliation
693,201679,Jong-Cheng Wu,"Department of Civil Engineering, Tamkang University, Taipei, Taiwan"
693,339923,Yu Wang,Tsinghua University China
693,375537,Pei-Hsuan Liao,"Department of Civil Engineering, Tamkang University, Taipei, Taiwan"
693,1080510,Yi-Hsuan Chen,"Department of Civil Engineering, National Chiao Tung University, Hsinchu, Taiwan"
693,1149931,Yen-Po Wang,"Department of Civil Engineering, National Chiao Tung University, Hsinchu, Taiwan"
693,1187300,Chien-Liang Lee,"Department of Civil Engineering, National Chiao Tung University, Hsinchu, Taiwan"
694,216360,A. Giorgi,
694,758915,G. R. Stewart,University of Florida
694,758915,G. Stewart,
694,1934644,J. Willis,
694,2262745,M. Wire,
695,830364,Egon Börger,
695,830364,Egon Börger,Università di Pisa
696,121099,Nicholas Bloom,Department of Economics|Centre for Economic Performance
696,610921,Mirko Draca,Centre for Economic Performance|London School of Economics|University College London
696,1973582,John Van Reenen,Centre for Economic Performance|London School of Economics
697,342608,Gianaurelio Cuniberti,
697,827052,Pino D'Amico,
697,1631060,Klaus Richter,
697,2014459,Dmitry A. Ryndyk,
698,454295,Anwar M. Haneef,
698,1219379,Raja Nagendra Kumar,
698,1792649,Roshin Thovarai,
699,1181887,Richard Anderson,
700,68774,Ivan S. Nikolaev,
700,658637,Willem L. Vos,
700,714688,Allard P. Mosk,
700,1164430,Christian Blum,
700,1164430,Christian Blum,University of Twente
700,2267095,Vinod Subramaniam,
701,51420,G. Hu,
701,485166,C. Karlsson,
701,502484,J. Larsson,
701,565774,M. Aspling,
701,620513,N. Hacohen,
701,1257479,N. Ali,
701,2163528,D. T. Scadden,
702,21444,Katja M. Arndt,Biochemisches Institut|ReVised Manuscript ReceiVed July
702,1189823,Kristian M. Müller,Biochemisches Institut|ReVised Manuscript ReceiVed July
702,2170206,Andreas Plückthun,Biochemisches Institut|ReVised Manuscript ReceiVed July
703,1961247,Farnam Jahanian,
704,1333246,Brigitte Oesterdiekhoff,
704,1514924,Rolf Wanka,
704,1921844,Friedhelm Meyer Auf Der Heide,
705,763439,J.F. Gieras,
705,1956728,G. I. Rozman,
706,1086796,G. S. Griesbach,
706,1411777,F. Gomez-pinilla,
706,1560065,L. Ying,B. J. Frey; University of Illinois at Urbana - Champaign
707,693618,P. Burgess,
707,907501,S. Casey,
707,987703,R. Hughes-Jones,
707,1058568,A. Szomoru,
707,1698584,M. Strong,
707,1928012,S. Kershaw,
707,2252241,R. E. Spencer,
708,34373,Daniela Feth,
708,1075461,Angelika Peer,
708,1579258,Martin Buss,
709,70989,T. Asokan,
709,70989,T ASOKAN,
710,723849,Evgenia Georgieva,
710,1300932,Tsvetozar Georgiev,
710,1809639,Stoyanka Smrikarova,
710,2040998,Margarita Teodosieva,
711,1020814,Amnon Yariv,"California Institute of Technology, Pasadena, California 91125"
711,1766572,K. Y. Lau,
712,1118373,Tarun K. Podder,"Thomas Jefferson University, Medical Physics Division, Philadelphia, PA, USA"
712,2076225,Ivan Buzurovic,"Thomas Jefferson University, Medical Physics Division, Philadelphia, PA, USA"
712,2241677,Yan Yu,"Thomas Jefferson University, Medical Physics Division, Philadelphia, PA, USA"
713,142383,Wilhelm Simon,Department of Organic Chemistry Swiss Federal Institute of Technology (ETH) CH-8092 Zurich Switzerland
713,193960,Andreas Manz,Department of Organic Chemistry Swiss Federal Institute of Technology (ETH) CH-8092 Zurich Switzerland
713,193960,Andreas. Manz,Korea Institute of Science and Technology Europe
714,489938,John N. Lygouras,
714,829915,Prodromos Chatziagorakis,Laboratory of Electronics|Department of Electrical and Computer Engineering|Democritus University of Thrace Xanthi
714,1815703,Georgios Ch. Sirakoulis,
715,258734,Michael Tager,
715,354476,Bibiana Beckmann,
715,1189225,Thomas Thuem,"University of Magdeburg, Germany"
715,1488160,Thomas Thum,
715,1611965,Jens Martens-Lobenhoffer,
715,2091135,Fortunato Scalera,
715,2115379,Stefanie M. Bode-Boger,
715,2253530,Jurgen Borlak,
716,656167,Guglielmo Scovazzi,Institute for Computational and Engineering Sciences|University of Texas at Austin
716,1086332,Thomas J. R. Hughes,Institute for Computational and Engineering Sciences|University of Texas at Austin
716,2081337,Victor M. Calo,Institute for Computational and Engineering Sciences|University of Texas at Austin
717,2080150,Austan Goolsbee,University of Chicago|American Bar Foundation
718,4616,Hilary W. Heuer,Center for Neuroscience|Section of Neurobiology|University of California Davis
718,1141660,Kenneth H. Britten,Center for Neuroscience|Section of Neurobiology|University of California Davis
719,433925,M. Lukaszewicz,
719,522266,K. Kostelidou,
719,1151334,G. Jagura-Burdzy,
719,1444807,C. M. Thomas,
719,2003349,G. D. Cooke,
721,158224,C. H. Shepherd-Themistocleous,
722,1277393,Jiri Sgall,
722,2208231,Pavel Pudlák,
723,1046080,Dan G. Blazer,
723,1319990,Christopher L. Ringwalt,
723,1447715,Andy C. Parrott,"Department of Psychology, Swansea University, Swansea SA2 8PP, UK"
723,1907411,Li-Tzy Wu,
723,2009846,Paolo Mannelli,
723,2232330,Ashwin A. Patkar,
724,1401479,Panos K. Chrysanthis,
724,1622341,Vincenzo Liberatore,
724,2126805,Kirk Pruhs,
724,2172628,Jonathan Beaver,
725,626402,Z. Ghassemlooy,
725,1013299,C. Lu,
725,1194227,M. F. Chiang,
725,1815997,H. Le Minh,
725,1873397,W. P. Ng,
726,874341,L. B. Huston,
726,1271677,P. Honeyman,
727,887019,Joe E. Bell,
727,1323001,Daniel W. Mccord,
728,758442,K J Sikkema,
728,1314519,L Y Stevenson,
728,1501504,W DiFranceisco,
728,1604210,A M Somlai,
728,1863433,D A Murphy,
728,2218368,J A Kelly,
729,99594,Jiliang Wang,"CSE Department, The Hong Kong University of Science and Technology, Hong Kong"
729,312518,Wei Dong,"CSE Department, The Hong Kong University of Science and Technology, Hong Kong"
729,1563354,Yunhao Liu,"CSE Department, The Hong Kong University of Science and Technology, Hong Kong"
729,1743630,Yuan He,"CSE Department, The Hong Kong University of Science and Technology, Hong Kong"
729,1860947,Mo Li,"School of Computer Engineering, Nanyang Technological University, Singapore"
730,617714,S. Chandavarkar,
730,1486232,J. B. Cohen,
730,1670067,K. S. Liang,
730,1886437,M. Kimura,
731,270250,Boris Dragovic,Microsoft Research
731,843900,Steven M. Hand,Microsoft Research
731,945785,Keir A. Fraser,Microsoft Research
731,1236801,Timothy L. Harris,Microsoft Research
731,1380537,Andrew K. Warfield,Microsoft Research
731,1618163,Anil V. S. Madhavapeddy,Microsoft Research
731,1624341,Ian A. Pratt,Microsoft Research
731,1731154,Alex C. Ho,Microsoft Research
731,1787490,Rolf Neugebauer,Microsoft Research
731,1829743,Paul R. Barham,Microsoft Research
731,1873215,Evangelos Kotsovinos,Microsoft Research
732,573376,D Bohmann,
732,1121007,A. M. Musti,
732,1648299,M Treier,
733,145197,Thelma Estrin,
733,256273,Frederik Nebeker,
734,66400,J. T. Gosling,
734,178501,E. C. Roelof,
734,188452,C. G. Maclennan,
734,1297528,R. B. Decker,
734,1788545,D. Lario,
734,2014236,G. C. Ho,
735,399888,Fumio Ishizu,Information Technology R&D Center|Mitsubishi Electric Corporation
735,1351130,Keishi Murakami,Information Technology R&D Center|Mitsubishi Electric Corporation
735,1794573,Ryoji Hayashi,Information Technology R&D Center|Mitsubishi Electric Corporation
736,1910369,Susanne Hoeber Rudolph,
737,671966,Wah Tung Lau,
737,852433,Jung-Tsung Shen,
737,2005517,Shanhui Fan,
738,139330,Barry V. L. Potter,
738,336754,Andrew M. Riley,
738,672351,Ana M. Rossi,
738,1625390,Colin W. Taylor,
738,2257273,Kana M. Sureshan,
739,476560,L. A. Crum,
740,1466815,D. A. Lawlor,
741,334589,J. W. McLver Jr.,
741,772156,N. S. Ostlund,
741,1522591,J. A. Pople,
742,1056198,Sandi Klavzar,"Department of Mathematics , PEF , University of Maribor"
742,1964109,Alenka Lipovec,"Department of Education , University of Maribor"
743,673595,Xian-he Sun,Department of Computer Science|Louisiana State University
744,725799,Zebo Peng,Embedded Systems Laboratory|Linkopings Universitet
744,1991520,Erik Larsson,Embedded Systems Laboratory|Linkopings Universitet
745,629475,Themis Matsoukas,
745,1517782,Yulan Lin,
746,1086056,S. T. Holland,
746,1440386,S. D. Barthelmy,
747,941033,M. Marchand,
747,1701077,R. Boadway,
747,2099011,N. Marceau,
748,211603,T. J. Freeman,"Space Sciences Laboratory, University of California, Berkeley"
748,1132143,G. K. Parks,"Geophysics Program, University of Washington, Seattle"
748,1496779,R. P. Lin,"Space Sciences Laboratory, University of California, Berkeley"
748,1919736,D. E. Larson,"Space Sciences Laboratory, University of California, Berkeley"
748,2205822,K. Meziane,"Space Sciences Laboratory, University of California, Berkeley"
749,134962,Matthias Staudacher,
750,342301,Jozsef Nemeth,
750,1188242,Istvan Kollar,
751,503553,N. Azemard,
751,619439,P. Maurine,
751,1296586,R. Wilson,
751,2090837,B. Lasbouygues,
751,2199686,Robin J. Wilson,
752,26803,W. F. A. Grose,
752,695262,N. M. M. Nibbering,
752,1141799,T. A. Eggelte,
753,1399921,W. Grosch,
754,161294,Bo Zhou,Aero-power Sci-tech Center|Nanjing University of Aeronautics and Astronautics
754,654853,Ying Liu,University of Texas Dallas
846,877497,Justin Olamit,
754,1344776,Sichen Fang,Aero-power Sci-tech Center|Nanjing University of Aeronautics and Astronautics
754,1570990,Ying Liu,Aero-power Sci-tech Center|Nanjing University of Aeronautics and Astronautics
755,293055,Surendra Prasad,
755,1743110,Monika Agrawal,
756,211014,Martin Erwig,
756,1373242,Markus Schneider,
757,16415,Bernhard Egger,
757,752418,Hyun-chul Park,University of California Santa Barbara
757,963768,Hyunchul Park,
757,1818296,Scott Mahlke,
757,2044697,Taewook Oh,
758,537151,Chuan-Xi Zhang,"Institute of Insect Sciences, Zhejiang University, Kaixuan Road 268, Hangzhou 310029, China"
758,680235,Jun-Qing Ge,"Institute of Insect Sciences, Zhejiang University, Kaixuan Road 268, Hangzhou 310029, China"
758,1437642,Chengshu Wang,Chinese Academy of Sciences
758,1437642,Cheng-Shu Wang,
758,1648953,Yan-Yuan Bao,"Institute of Insect Sciences, Zhejiang University, Kaixuan Road 268, Hangzhou 310029, China"
758,1890611,Yun-Po Zhao,
758,2017991,Mu-Wang Li,"Sericultural Research Institute, Chinese Academy of Agricultural Sciences, Zhenjiang 212018, China"
758,2262065,Yong-Ping Huang,
759,300975,Narayanan Sundaram,University of California at Berkeley
759,1001741,Thomas Brox,University of California at Berkeley
759,1808625,Kurt Keutzer,University of California at Berkeley
760,224539,U. Salvolini,Università Politecnica delle Marche Neuroradiologia Ancona Italy
760,410111,G. Giannatempo,
760,499976,T. Scarabino,
760,866801,Adalberto Lafcadio Simeone,Lancaster University
760,877443,M. Armillotta,
760,1496022,A. Simeone,
760,1972294,T. Popolizio,
760,2118786,A. Stranieri,
761,1900326,Joel Slemrod,
762,759104,Toshihisa Tanaka,
762,1243557,Osama A. Omer,
763,1760638,G LOPEZ,
764,1090819,Cyril Goutte,Department of M&hematical Modelling|Technical University of Denmark
764,2065406,Jan Larsen,Department of M&hematical Modelling|Technical University of Denmark
765,132181,Pasakorn Tangchanachaianan,
765,1101859,Boonserm Kijsirikul,
765,1182931,Teesid Korsrilabutr,
765,2194606,Ratthachat Chatpatanasiri,
766,2214324,Tobias Kind,
767,522826,Changli He,
767,961232,Timo Terasvirta,
768,478630,Eric Artiges,Inserm U 797|Research Unit ' ' Neuroimaging and Psychiatry|Neuroimaging and Psychiatry
768,650837,Christophe Pallier,Centre National de la Recherche Scientifique
768,650837,Christophe Pallier,
768,762487,Jamila Andoh,Inserm U 797|Research Unit ' ' Neuroimaging and Psychiatry|Neuroimaging and Psychiatry
768,857360,Denis Riviere,Structural Anatomy Group|IFR 49|Department of Adolescent Medicine|Maison de Solenn|Cochin Hospital
768,927715,Jean-Francois Mangin,Inserm U 797|Research Unit ' ' Neuroimaging and Psychiatry|Neuroimaging and Psychiatry
768,1610746,Marie-Laure Paillere,
768,2274155,Jean-Luc Martinot,Inserm U 797|Research Unit ' ' Neuroimaging and Psychiatry|Neuroimaging and Psychiatry
769,696173,M F SIMPSON,DEPARTMENT OF SURGERY
769,751963,S CRAWFORD,DEPARTMENT OF SURGERY
769,998969,M SPEIRS,DEPARTMENT OF SURGERY
769,1132891,Ian C. Robertson,Boise State University
769,1795694,I ROBERTSON,DEPARTMENT OF SURGERY
769,2245499,A MACDONALD,DEPARTMENT OF SURGERY
770,237757,Joel E. Richardson,Computer Sciences Department|University of Wisconsin
770,295887,Michael J. Carey,Computer Sciences Department|University of Wisconsin
770,430259,David M. Haight,Computer Sciences Department|University of Wisconsin
770,1670367,Daniel T. Schuh,Computer Sciences Department|University of Wisconsin
770,1976961,David J. DeWitt,Computer Sciences Department|University of Wisconsin
770,2011342,Eugene J. Shekita,Computer Sciences Department|University of Wisconsin
770,2085997,Scott L. Vandenberg,Computer Sciences Department|University of Wisconsin
770,2163629,Goetz Graefe,Computer Sciences Department|University of Wisconsin
771,1005893,Robert Kreczner,Department of Mathematics|Computing University of Wisconsin
772,2022611,Sang Lyul Min,School of Computer Science and Engineering|Seoul National University
772,2022611,Sang Lyul Min,Seoul National University
772,2126458,Jihong Kim,School of Computer Science and Engineering|Seoul National University
772,2203239,Woonseok Kim,School of Computer Science and Engineering|Seoul National University
773,401584,W. Yuan,
773,1054409,S. M. Pogwizd,
773,1215881,L. Li,
773,1266170,K. Schlotthauer,
773,2009362,D. M. Bers,
774,572324,A. K. Schmid,
775,189013,Chabane Djeraba,"IRIN, 2 rue de la Houssiniere, 44322 Cedex Nantes, France"
775,832971,Gregory Fernandez,"IRIN, 2 rue de la Houssiniere, 44322 Cedex Nantes, France"
776,1186885,Ibrahim Kamel,
776,2100870,Christos Faloutsos,
777,977389,Ramon Garrabou,
777,1297756,Marc Badia-Miro,Universitat de Barcelona
777,1297756,Marc Badia-Miró,
777,1608244,Enric Tello,
777,2203804,Francesc Valls,
778,330601,John D. Roberts,
778,2039251,George E. Hall,
779,373365,Subhojit Som,"School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta,"
779,887606,Philip Schniter,"Department of Electrical and Computer Engineering, The Ohio State University, Columbus,"
780,44721,D. M. Lewis,
781,586553,Gabriel M. Rebeiz,"Electrical and Computer Engineering Department, University of California San Diego, La Jolla, CA, USA"
781,1144187,Yi-Chyun Chiou,"Electrical and Computer Engineering Department, University of California San Diego, La Jolla, CA, USA"
782,556091,Michaël Rusinowitch,
782,1342084,Paliath Narendran,
783,148974,C. Lacombe,
783,465699,D. V. Reames,
783,961697,A. F. Vinas,
783,1213675,C. J. Farrugia,
783,1259449,M. Maksimovic,
783,1350171,R. P. Lepping,
783,1453084,J. Bougeret,
783,1495224,J. D. Scudder,
783,1549326,D. B. Berdichevsky,
783,1646544,D. S. Evans,
783,1926419,C. Perche,
784,124315,Manoj Kumar,
784,199126,Kemal Ebcioglu,
785,94196,C. D. Rudd,
785,256773,P. Smith,
785,630502,A. C. Long,
785,1726260,M. Blagdon,
786,962074,Oh Sang-bong,
787,1059623,Carmen Theek,
787,1130022,Matthias König,
788,1948881,Giovanni Di Crescenzo,
789,1141644,Richard W. Ziolkowski,
789,1474938,D. Kent Lewis,
789,1516493,James V. Candy,
790,969122,Fred Von Lohmann,"Senior Intellectual Property Attorney, Electronic Frontier Foundation, 454 Shotwell Street, San Francisco, CA 94110, USA"
791,281628,Z HU,
791,303262,J PAN,
791,691696,Z LIN,
791,834572,G WANG,
791,1517878,L ZHANG,
792,1952867,Jeffrey A. Frankel,
793,2135701,Raymond Flood,Kellogg College Department of Continuing Education OX1 2JA Oxford UK
793,2199686,Robin J. Wilson,
793,2199686,Robin Wilson,The Open University MK7 6AA Milton Keynes England
794,680845,Mladen A. Vouk,Department of Computer Science|North Carolina State University
794,1202336,Prasanth Anbalagan,Department of Computer Science|North Carolina State University
795,193144,W. Badawy,
795,1653908,H. Kamel,
796,628733,Fabrizio Chiti,Department of Chemistry|University of Cambridge|Universitadegli Studi di Firenze
796,936854,Christopher M. Dobson,Department of Chemistry|University of Cambridge|Universitadegli Studi di Firenze
796,1874052,Martino Calamai,Department of Chemistry|University of Cambridge|Universitadegli Studi di Firenze
797,1536701,T. J. Sillitoe,
797,1968107,B. Nick Rossiter,
797,2136915,Michael A. Heather,
798,230864,C. Harrison,
798,1177866,C. Jill Harrison,University of Cambridge
798,1446400,L. E. Preuss,
799,624653,Lanting Zhang,
799,676328,Aidang Shan,
799,1122750,Wei Li,Beihang University (Beijing University of Aeronautics and Astronautics)
799,1695931,Jiansheng Wu,
799,1878815,Haibo Yang,
799,2142113,Wei Li,
800,301847,Martti Juhola,
800,967993,Kati Viikki,
800,995540,Erna Kentala,Department of Otorhinolaryngology|Helsinki University Central Hospital
800,1862087,Ilmari Pyykkö,Department of Otorhinolaryngology|Karolinska Hospital
801,1708450,Vladas Pipiras,
802,169521,Jun Young Lee,Korea Advanced Institute of Science & Technology
802,215295,Dong Beak Kang,
802,351330,Nam Jin Yoo,
802,654202,Eui Tae Hwang,
802,1412658,Eun Young Cho,
802,1512427,Chang Soo Choi,
802,2174421,Jun Young Lee,
802,2285411,Suck Chei Choi,
803,73288,Savita Khanna,
803,1203526,Trenton Rink,
803,1750385,Chandan K. Sen,
803,1990842,Cameron Rink,
803,1990842,Cameron Rink,The Ohio State University Medical Center
803,2235395,Sashwati Roy,
803,2288922,Debasis Bagchi,
804,559654,John P. John,Microsoft Research
804,843064,Fang Yu,"Researcher, Microsoft Research Silicon Valley"
804,843064,Fang Yu,Microsoft Research
804,1741499,Arvind Krishnamurthy,
804,2210216,Yinglian Xie,Microsoft
804,2210216,Yinglian Xie,Microsoft Research
804,2211471,Martín Abadi,
805,896243,Kenji Matsuda,
805,2220644,Masahiro Irie,
806,392914,Oded Sudarsky,
806,866365,Craig Gotsman,
807,2217117,Nicholas Economides,
808,561852,R. Chevalier,
808,1145938,A. K. S. Jardine,
808,1165113,T. Lindquist,
808,2115975,M.-A. Garnero,
808,2292736,N. Montgomery,
809,1184809,Chris Ferguson,
809,1582138,Richard E. Korf,
810,1398301,Andrew L. Hopkins,
810,1469532,Sanford L. Meeks,
810,1536740,Francis J. Bova,
810,1574920,John M. Buatti,
810,1757554,William A. Friedman,
810,1973696,Nola V. Lester,
811,309626,José M. Molina,
811,1172097,Miguel A. Patricio,
811,1478525,Antonio Berlanga,Universidad Carlos III de Madrid
811,1478525,Antonio Berlanga,
811,2164217,Jesús García,
812,187840,Seokwon Yang,University of Florida Database Systems Research and Development Center Gainesville FL
812,975575,Stanley Y. W. Su,University of Florida Database Systems Research and Development Center Gainesville FL
846,1288714,William J. Evans,
812,1345073,Herman Lam,University of Florida Database Systems Research and Development Center Gainesville FL
813,158791,Richard M. Murray,
813,626653,Karl H. Johansson,
813,1319431,Ling Shi,
813,1816953,Agostino Capponi,
814,331326,Paulo A. S. Veloso,
814,2179546,Antonio L. Furtado,
815,676014,James M. Poterba,
816,257680,Paul Sajda,Sarnoff Corporation|Department of Biomedical Engineering|Columbia University
816,421682,Lucas Parral,Sarnoff Corporation|Department of Biomedical Engineering|Columbia University
817,468683,Francisco Vaz,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,468683,António Teixeira,"DETI/IEETA, University of Aveiro"
817,468683,António J. S. Teixeira,
817,599942,Ant�nio Teixeira,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,1536500,Lu�s Silva,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
817,2287326,Roberto Martinez,Departamento de Electrónica e Telecomunicações / IEETA|Universidade de Aveiro
818,170125,Evgeny G. Churin,
818,864224,Polina Bayvel,
818,1205193,Vladimir B. Smirnitskii,
818,1878897,John E. Midwinter,
818,2106279,Fedor N. Timofeev,
819,221872,I. Anshel,
819,791395,M. Anshel,
819,1341104,B. Fisher,
819,1355997,D. Goldfeld,
820,978474,M. Brian Blake,
821,1226943,Keiichi Tajima,
822,524224,T. Tachikawa,
822,730545,M. Takizawa,
822,1344239,M. Gerla,
822,1365571,H. Higaki,
822,1526486,M. T. Liu,
822,1651849,M. Deen,
823,174284,Nuno Magalhães Ribeiro,
823,1366386,Luis Manuel Borges Gouveia,Universidade Fernando Pessoa
823,1366386,Luis Borges Gouveia,
824,1594311,Jane Aldrich,
824,2142972,Christopher A. Cullis,
825,304601,Marc Guyomard,"IRISA, ENSSAT Lannion France"
825,1729199,Jacques Siroux,"IRISA, IUT Lannion France"
825,2090808,Franck Multon,"IRISA, ENSSAT Lannion France"
825,2097360,Christophe Remondeau,"IRISA, ENSSAT Lannion France"
826,1271361,Crystal Barrel Collaboration,
826,1485880,S. Spanier,
827,310544,Orna Lichtenstein,
827,1047245,Amir Pnueli,
828,2129631,THOMAS PECHMANN,
829,125800,E. Leibenguth,
829,307769,B. T. Tseng,
829,468739,K. W. Goossen,
829,648138,W. Y. Jan,
829,902741,J. A. Walker,
829,932902,A. V. Krishnamoorthy,
829,1133440,J. E. Cunningham,
829,1737828,T. K. Woodward,
830,345123,Elhanan Helpman,
830,969451,Harry Flam,
831,17686,Nikolia Lalioti,
831,465705,Dante Gatteschi,
831,607487,Roberta Sessoli,
831,923284,Claudio Sangregorio,
831,1867551,Andrea Caneschi,
832,1335327,R. L. Byer,
833,12028,D. K. Misemer,
833,528169,Kent D. Choquette,
833,728343,Leon McCaughan,
834,372518,Wook Hyun Kwon,
834,639668,Naehyuck Chang,
834,1085316,Hyung Seok Kim,
835,880118,Xiao-Jun Duan,
835,1549843,Xiao-Yong Du,
835,1569538,Zheng-Ming Wang,
836,14993,Paulo Santos,
836,219216,Daniel F. Lieuwen,
836,267991,Richard Hull,IBM Watson Research Center
836,267991,Richard Hull,
836,316819,Robert Dinoff,
836,922994,Tin Kam Ho,
836,1152896,Bharat Kumar,
836,2225330,Haobo Ren,
837,948979,NING QIAN,
838,540374,Theresa A. M. Noble,
839,1330344,Sabine Kolvenbach,Fraunhofer-Institute for Applied Information Technology
839,1520121,Wolfgang Gräther,Fraunhofer-Institute for Applied Information Technology
839,2116735,Konrad Klöckner,Fraunhofer-Institute for Applied Information Technology
840,167995,LEÓ KRISTJÁNSSON,
840,1564489,ÁGÚST GUÐMUNDSSON,
840,1964034,ROBERT A. DUNCAN,
841,113788,Mikkael A. Sekeres,
841,185669,Jaroslaw P. Maciejewski,
841,302096,W. Marieke Schoonen,
841,692744,Ronald Paquette,
841,768373,Alan List,
841,1131135,Jon Fryzek,
841,2114127,Hagop Kantarjian,
842,871526,Bruce E. Koel,
842,1848385,Matthias Batzill,
842,2060919,David E. Beck,
843,1586232,Kenneth M. Kahn,
844,933543,Luigi Delle Site,
844,1094223,Kurt Kremer,"Max-Planck-Institut fu¨r Polymerforschung, Ackermannweg 10, D-55128 Mainz, Germany"
844,1506666,Silvina Matysiak,"Department of Chemistry, Rice University, Houston, Texas 77005, USA"
844,1924281,Matej Praprotnik,"Max-Planck-Institut fu¨r Polymerforschung, Ackermannweg 10, D-55128 Mainz, Germany"
844,2071322,Cecilia Clementi,"Department of Chemistry, Rice University, Houston, Texas 77005, USA"
845,85823,Puri Arenas-sánchez,
845,2188490,Agostino Dovier,Univ. di Pisa Dip. di Informatica Corso Italia 40 56100 Pisa (I) Corso Italia 40 56100 Pisa (I)
846,59461,Hyunchae Cynn,
846,215474,Kai Liu,
846,1493251,Amy Lazicki,
846,1907292,Y. Ohishi,
846,1936227,Warren E. Pickett,
846,1974949,Choong-Shik Yoo,
847,96421,Karen M. O'keefe,
847,1424400,Maria Babilon,
848,341365,J. Fjelstad,
848,893141,Y.-G. Kim,
848,1717894,R. Ghaffarian,
848,2152759,Younghyun Kim,Seoul National University
849,475489,Jeffrey M. Jaffe,
849,1856474,Israel Cidon,
850,45788,F. Wittrock,
850,255471,A. Heckel,
850,444696,T. Medeke,
850,673218,A. Richter,
850,699309,S. Fietkau,
850,933157,J. Burrows,
850,1845161,M. Tarsu,
850,2289337,H. Oetjen,
851,1294297,L. Giannessi,
851,1367070,G. Dattoli,
851,2109648,S. Cabrini,
852,224739,Prashant Waknis,Department of Electrical Engineering|Vanderbilt University
852,1971386,Janos Sztipanovits,Department of Electrical Engineering|Vanderbilt University
853,72078,Kerrie Shulman,
853,1190551,Patricia Stevens,
853,2085602,Jackie Dobrovolny,
853,2273345,Sandy Kent,
854,615942,Luc Vandendorpe,Université Catholique de Louvain
854,615942,L. Vandendorpe,
854,1680026,S. Pigeon,
855,241510,J. R. Buscombe,
855,406203,P. L. Croasdale,
855,448736,D. Hochhauser,
855,551416,M. E. Caplin,
855,1578995,I. Virgolini,
855,1579438,J. Hipplewhite,
855,1657526,G. Johnson,
855,1681902,D. Chao,
855,1831839,A. J. W. Hilson,
855,2152781,T. A. Yong,
856,450234,Naoyuki Takahata,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,593137,Masanori Kasahara,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,600118,Jun Nakaya,"Hokkaido University School of Medicine, Sapporo 060, Japan"
856,1079520,Yoko Satta,"Hokkaido University School of Medicine, Sapporo 060, Japan"
857,242197,M. C. Lin,
857,1766159,R. S. Zhu,
858,254156,K. LENNICK,
858,627756,H. STADTMUELLER,
858,906267,B. GREVE,
858,1275921,A. CHAIR,
858,1760914,P. KNOCHEL,
859,521848,Jeffrey Coble,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1122775,Lawrence K Low,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1277437,Hwai-Jong Cheng,
859,1529412,Regina L Faulkner,"Center for Neuroscience, University of California, Davis, California, 95618, USA"
859,1661427,Xiao-Bo Liu,
859,1702761,Edward G Jones,
860,365953,SHUQING MA,
860,668162,Yi Lin,University of Wisconsin Madison
860,1179526,YANPING LIN,
860,2169483,WALTER ALLEGRETTO,
861,225777,S. A Murray,
861,855094,A. Sheikh,
861,855094,Aziz Sheikh,University of Edinburgh
861,2222385,K. Thomas,
862,85845,P. Tristant,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,418524,A. Wu,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,541596,G. Sanchez,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1080084,J. Desmaison,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1368607,C. Tixier,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1384596,B. Soulestin,"SPCTS, UMR CNRS 6638, Faculté des Sciences et Techniques, Université de Limoges, 123 Avenue Albert Thomas, 87060 Limoges, France"
862,1574962,A. Bologna Alles,
862,1843331,Angela Wu,American University Washington DC
863,1338288,Simon Harper,School of Computer Science|University of Manchester
863,1338288,Simon Harper,University of Manchester
863,1816646,Andy Brown,School of Computer Science|University of Manchester
863,2206832,Caroline Jay,School of Computer Science|University of Manchester
864,330757,Zhou Ling,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,371760,Mao Xianglei,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,740629,Du Quan,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,849906,Wang Yu,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,916814,Zhang Yuheng,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
864,1425427,Mao Zhiqiang,"Dept. of Phys., Univ. of Sci. & Technol. of China, Anhui, China"
