Id,Title,Year,ConferenceId,JournalId,Keyword
1828620,SOREX: Subspace Outlier Ranking Exploration Toolkit,2010,219,0,
1828781,Die Organisation von Rechnerverbundsystemen - Alternativen und Entscheidungshilfen,1980,0,236,
1829743,Downlink Coordinated Radio Resource Management in Cellular Networks With Partial CSI,2012,0,854,
1830274,Page-based optimistic concurrency control for memory-mapped persistent object systems,1995,736,0,
1831839,"Protein.3D Structural Data - Where It Is, and Why We Need It",2002,0,280,
1831902,The T Cell Leukemia Oncoprotein SCL/tal-1 Is Essential for Development of All Hematopoietic Lineages,1996,0,7592,
1833311,Dynamics of interstitial hydrogen molecules in crystalline silicon,2001,0,8492,
1833490,Receptivity in Mongolian gerbils: dose and temporal parameters of ovarian hormone administration,1986,0,9161,Keywords: Gerbillinae; Sex behaviour; Oestrogens; Progesterone
1833675,Estimates of the effect of Southern Ocean iron fertilization on atmospheric CO2 concentrations,1991,0,912,
1833880,POROSITY OF JULIA SETS OF NON-RECURRENT AND PARABOLIC COLLET{ECKMANN RATIONAL FUNCTIONS,2000,0,0,
1834089,,1999,0,7512,
1834540,A Web-Based Information System for Stock Selection and Evaluation,1999,485,0,
1835034,Strong Stems in the German Mental Lexicon: Evidence from Child Language Acquisition and Adult Processing1,0,0,0,
1835342,The Modal Logic of Probability,1998,403,0,
1835508,Feature Combinations from Support Vectors,0,0,0,"Keywords : Support Vector Machines, Kernel Method, Data Mining, PrefixSpan, Dependency Analyisis"
1835715,A common topology for bacterial and eukaryotic transcription initiation?,2007,0,7658,"DNA supercoiling,HMGB proteins,plectonemic DNA,RNA polymerase,TFIID"
1836390,Dense medium radiative transfer theory: comparison with experiment and application to microwave remote sensing and polarimetry,1990,0,5350,
1836844,On the Workability of Market Socialism.,1994,0,0,
1837375,,2010,0,3443,
1837940,Multichannel Blind Deconvolution: Fir Matrix Algebra And Separation Of Multipath Mixtures,1996,0,0,
1838860,Multi-View Object Detection by Classifier Interpolation,2010,2771,0,
1839028,Backward Model for Multi-Primary Display Using Linear Interpolation on Equi-luminance Plane,2002,1184,0,
1840023,,2007,0,15256,
1841169,Embodied user interfaces for really direct manipulation,2000,0,209,
1841483,"Ultra high power, ultra low RIN up to 20 GHz 1.55 mum DFB AlGaInAsP laser for analog applications",2010,0,0,
1842236,"Transannular hydride shifts in the bicyclo[3,3,1]nonane system",1968,0,15324,
1842415,"Opponents, Audiences, Constituencies, and Community",1982,0,12336,
1842519,Error-resistance and Low-complexity Integer Inverse Discrete Cosine Transform,2010,0,933,Keywords AAN's fast DCT.Error drifting resistance. Integer IDCT
1842582,Dual-polarization-pump CW laser operation in Nd3+:LiNbO3 channel waveguides fabricated by reverse proton exchange,2008,0,6951,Integrated optics; Waveguide; Nd3+; LiNbO3; Reverse proton exchange; RPE; Laser
1843324,Preparation of Primary Amides from Functionalized Organozinc Halides,2010,0,2253,
1843331,The >S<puter: Introducing a Novel Concept for Dispatching Instructions Using Reconfigurable Hardware,1998,713,0,
1845161,A Model for User-Oriented Data Provenance in Pipelined Scientific Workflows,2006,-1,0,
1845744,Key Management Schemes for Stateless Receivers Based on Time Varying Heterogeneous Logical Key Hierarchy,2003,309,0,
1845822,Asymmetric synthesis of allylic sulfones useful as asymmetric building blocks.,1995,0,2083,
1845853,Quantifying field-scale soil moisture using electrical resistivity imaging,2008,0,5546,Time domain reflectmetry; TDR; Hydrogeophysics; ERT; Archie’s law; Vadose zone
1845950,The Effectiveness of Virtual R&D Teams in SMEs: Experiences of Malaysian SMEs,2010,-1,0,Virtual teams; New product development; Survey finding; Small and medium Enterprises.
1846658,"Structural Changes in International Trade - Cause, Impact and Response",1996,0,0,
1847066,Information gatekeepers and price discrimination on the internet,2002,0,4693,D4; D8; M3; L13
1847144,A Computational Study of a Period of Infant Development,1978,654,0,
1847247,The impact of defense and non‐defense public spending on growth in Asia and Latin America,1997,0,4680,"Feder‐Ram model,Error components models,Growth and defense spending,Public spending,Peace dividend,Asia,Latin America,Panel data"
1847888,"Carotenoids, retinol, and vitamin E and risk of proliferative benign breast disease and breast cancer",1992,0,2796,
1848321,An Aspect Language for Robust Programming,1999,910,0,
1848385,Quantum Games Have No News For Economics,2005,0,0,
1848480,"Metabolism, migration and memory in cytotoxic T cells",2011,0,6689,
1848568,,2003,0,2489,
1849795,DIDE: A Multi-Agent Environment for Engineering Design,1995,748,0,
2006686,Crossing the Heliospheric Current Sheet,0,0,0,
1851391,Extracting and Matching Perceptual Groups for Hierarchical Stereo Vision,2000,1108,0,
1852398,Shadow Penumbras for Complex Objects by Depth-Dependent Filtering of Multi-Layer Depth Images,1999,1531,0,
1853065,Asymptotic normality for sums of dependent random variables,1972,0,0,
1853411,"Opioid and nonopioid conditional analgesia: The role of spinal opioid, noradrenergic, and serotonergic systems.",1991,0,7890,
1853751,Demonstration of far ultraviolet spectral lines Part II,1981,0,17593,
1854114,Color imaging system using a single CCD area array,1978,0,5347,
1854798,One theorem of Cohn,1981,0,13516,
1855141,Cosmic Rays in the PeV Energy Range: KASCADE-Grande,2004,0,0,
1855287,Bottom-Up Construction of Minimum-Cost and/or Trees for Sequential Fault Diagnosis,2007,0,28,and/or trees; Huffman coding; asymmetrical tests; sequential fault diagnosis
1855437,Finance Theory and Future Trends: The Shift to Integration,2000,0,4744,
1855701,Finite State Description of Communication Protocols,1978,0,182,
1855783,Generator Winding Design: Amos 3 with 25 Years Experience,2001,0,17153,
1856132,"[1 + 4]-Cycloaddition of a stable silylene to 2,4,6-tri-tert-butyl-1,3,5-triphosphabenzene",1999,0,1937,
1856422,Dynamic task migration from SIMD to SPMD virtual machines,1995,25,0,
1856474,"A High-Performance, Object-Based Operating System for Real-Time, Robotics Applications",1986,250,0,
1856807,Expository Marxism and Comparative Economic Dynamics,1986,0,4763,
1857848,Cross-layer latency minimization in wireless networks with SINR constraints,2007,1370,0,"Keywords Cross-layer design, interference, end-to-end scheduling , wireless networks, SINR model"
1858752,Molecular Correlates of Imatinib Resistance in Gastrointestinal Stromal Tumors,2006,0,3529,
1858811,Dual-Process Models of the Remember/Know Paradigm,0,0,0,
1858957,Cryptographic Sealing for Information Secrecy and Authentication (Summary),1981,0,190,
1859265,A Dynamic Approach to Timed Behaviour,1994,593,0,
1860265,MODELING AND NUMERICAL SIMULATION OF PHYSICOCHEMICAL PROCESSES OCCURRING IN THE TWO-PHASE FOAM LAYER OF BURNING RDX,1997,0,19413,
1860796,Assessing nonverbal-verbal differences in language impaired children using the Kaufman brief intelligence test,1999,0,9520,
1860924,Rapid Communication Forming and updating object representations without awareness: evidence from motion-induced blindness,0,0,0,Keywords: Visual perception; Motion-induced blindness; Gestalt grouping; Segmentation; Consciousness
1860947,Ecology of butterflies in natural and selectively logged forests of northern Borneo: the importance of habitat heterogeneity,2003,0,6072,
1861538,Evaluation of fuel-switching opportunities in the residential sector,2004,0,5227,
1862087,Higher order interpolatory vector bases for computational electromagnetics,1997,0,5335,"Index Terms— Electromagnetic radiation and scattering, nu- merical analysis."
1863433,TU-EE-A1-02: Whole Procedure Accuracy of Gamma Knife Radiosurgery of Large Tumors Via Multiple Isocenter Delivery,2007,0,3869,
1864030,DNA polymerase structure-based insight on the mutagenic properties of 8-oxoguanine,2010,0,7776,Base excision repair; DNA polymerase; Structure; Fidelity; Endogenous DNA damage
1864062,Special issue on Stochastic Operations Research in honour of Jaap Wessels,2000,0,7390,
1864074,Problem Discovery in Usability Studies: A Models Based on the Binomial Probability Formula,1993,734,0,
1864855,"Asymptotic behaviour (in
 <i>t</i>
 ) of solutions of the Boomeron equation",1978,0,13706,
1865153,Side pain and proteinuria in a 44-year-old male patient,2009,0,13557,
1865155,Inversion Transduction Grammar Constraints for Mining Parallel Sentences from Quasi-Comparable Corpora,2005,2100,0,
1865214,Expert systems for C3I. Volume 1. A user's introduction,1985,0,0,
1866416,Integrating biological data - the Distributed Annotation System,2008,0,804,
1866663,Ruthenium-Catalyzed Cycloisomerization of Diynols.,2005,0,13179,
1867095,,2003,0,2126,Monolayer; Bilayer; Gold electrode; Mass transport; Cyclic voltammetry; SECM
1867495,The crystal structure of the ubiquitin-like (UbL) domain of human homologue A of Rad23 (hHR23A) protein,2011,0,0,
1867551,Inhibition of the Bcr-Abl Oncoprotein by Bcr Requires Phosphoserine 3541,2002,0,0,
1867616,Financing Infrastructure in Developing Countries: Lessons from the Railway Age,1994,0,0,
1867688,Improving Biological Sequence Property Distances by Using a Genetic Algorithm,2001,1258,0,
1868573,PARALLEL STRUCTURES FOR JOINT CHANNEL ESTIMATION AND DATA DETECTION OVER FADING CHANNELS,1996,0,16,
1869806,Black's Consol Rate Conjecture,1993,0,0,
1871000,Failure Modes in Ceramic-Based Layer Structures: A Basis for Materials Design of Dental Crowns,2007,0,6811,
1871406,A method for the determination of the parameters of the hysteresis model of magnetic materials,1994,0,5353,
1871877,Varieties of Discourse Structure in Dialogue,2000,0,0,
1872646,,2007,0,8697,
1872687,,1995,0,1907,
1873215,A CARDIOVASCULAR FITNESS AND RISK FACTOR PROFILE OF REGISTERED NURSES WITH A RURAL REGION: ,1999,0,3875,
1873397,The Min-Max Portfolio Optimization Strategy: An Empirical Study on Balanced Portfolios,2000,1389,0,
1874052,Formation of barrier-type anodic films on sputtering-deposited Al–Ti alloys,2010,0,6755,A: Aluminium; A. Titanium; B: TEM; B. RBS; C: Anodic films
1874665,,2011,0,2865,
1875083,"TEORÍA Y TÉCNICAS DE EXPLORACIÓN Y DIAGNÓSTICO Módulo I Cátedra II (058). Programa 2º cuatrimestre, año 2006",0,0,0,
1875464,The Usual Suspects? Productivity and Demand Shocks and Asia-Pacific Real Exchange Rates,1997,0,0,Foreign exchange rates ; Asia ; Productivity ; East Asia
1876916,Some Thoughts on East Asian Economic Growth,0,0,0,
1877133,How seriously should we take Minimalist syntax? A comment on Lasnik,0,0,0,
1877728,Performance of an Adaptive Threshold Receiver in a Dynamic Optical Burst-Switched Network,2008,0,8419,
1878795,Mapping Virtual Objects into Real Scene,2003,56,0,
1878815,Dissipation and enstrophy in isotropic turbulence: Resolution effects and scaling in direct numerical simulations,2009,0,0,
1878897,Inelastic spectra for displacement-based seismic design,2001,0,5823,
1879070,Thermal and high pressure stability of tomato lipoxygenase and hydroperoxide lyase,2007,0,1280,Lipoxygenase; Hydroperoxide lyase; Thermal inactivation; High pressure inactivation
1879569,Cooperation in Aircraft Design,1989,1358,0,
1879657,Proof-of-relevance: Filtering false data via authentic consensus in Vehicle Ad-hoc Networks,2008,0,0,
1880655,Security Policy Compliance: User Acceptance Perspective,2012,736,0,
1881980,A Java Interface for WMPI,1998,1508,0,
1882244,Pseudodifferential Energy Estimates of Singular Perturbations,0,0,0,
1883468,,1993,1597,0,
1883969,The modeling of batch and continuous emulsion polymerization reactors. Part I: Model formulation and sensitivity to parameters,1988,0,6968,
1884293,Packing in a new crystalline form of glutamine synthetase from Escherichia coli,1976,0,7737,
1886437,Relation of parental alcoholism to early adolescent substance use: A test of three mediating mechanisms.,1993,0,9707,
1886976,Infrastructural Support for Dynamic Context Bindings,2006,1970,0,
1887161,,2002,0,0,"5464 Remote sensing, 5470 Surface materials and properties, 5494 Instruments and techniques"
1887267,Cytohesin-1 controls the activation of RhoA and modulates integrin-dependent adhesion and migration of dendritic cells,2009,0,2713,
1887570,From Region Encoding To Extended Dewey: On Efficient Processing of XML Twig Pattern Matching,2005,458,0,
1887675,Entretien sur la sémantique et l'I.A,1987,0,21159,
1889026,International relations theory and multilateralism: the search for foundations,1992,0,10723,
1890070,A Novel Dual-Wavelength Fiber Laser Based on Photosensitive and Polarization Maintaining Erbium-Doped Fiber,2010,4672,0,
1890341,Software Fault Localization Using Elastic Net: A New Statistical Approach,0,0,0,"Keywords: Software Testing, Statistical debugging, Elastic Net, Program Slic- ing, Bug Predictors."
1890502,Broken Rotor Bars Fault Detection in Induction Motors Using Park's Vector Modulus and FWNN Approach,2008,2133,0,
1890611,Short Redactable Signatures Using Random Trees,2009,837,0,"Keyword: Redactable Signature Scheme, Random Tree, Privacy."
1890666,,1979,0,9079,
1890981,Econometric Evaluation of linear macroeconomic models,1993,0,0,
1891344,Bocaiuva: A Unique Silicate-Inclusion-Bearing Iron Meteorite,1983,0,0,
1891537,A Machine-Verified Code Generator,2003,143,0,
1892150,Pattern-based sensing of short oligodeoxynucleotides with palladium–dye complexes,2010,0,1937,
1892381,Exponential lower bounds for finding Brouwer fix points,1989,0,877,
1892577,Workplace bullying in the public sector: understanding the racial dimension,2007,0,11289,
1892750,Case 24442,1938,0,3918,
1892818,A Power-Efficient Access Point Operation for Infrastructure Basic Service Set in IEEE 802.11 MAC Protocol,2006,0,4518,
1893106,Timing Verification Using HDTV,1990,610,0,
1893232,"Erfahrungen, Konzepte und ein Vorschlag zur Betreuungsunterstützung beim virtuellen Lernen und Lehren",2001,729,0,
1894421,Superconvergence of Solution Derivatives for the Shortley–Weller Difference Approximation for Parabolic Problems,2009,0,7332,
1894550,An Indexing Scheme for Structured Documents and its Implementation,1997,617,0,
1894790,Data Warehouse: Practical Advice from the Experts,1997,0,0,
1896907,"Structural and magnetic properties of a novel compound with Y 3(Fe, V) 29 stoichiometry and disordered CaCu 5-type structure",1998,0,6810,Intermetallic compound; Structure; Disorder; X-ray diffraction; Magnetocrystalline anisotropy
1897479,,2003,0,6712,
1897835,A Computationai Model for Processing Coordinate Structures: Parsing Coordination will-out Grammatical Specification,1992,654,0,
1898822,Sesame A Portable Data Base Interface Generator,1990,587,0,
1899220,A developmental model of hierarchical stage structure in objective moral judgements,1989,0,9620,"Developmental stages,Models,Moral development"
1899645,Logics for concurrency: structure versus automata,1996,0,210,
1900326,Nanoscale Thermal Imaging,2007,0,0,
1901499,Operator Interface in Process Control: Introducing 3D Graphics and Virtual Reality into Decision Support Systems,1996,964,0,
1903082,Improved performance of linear induction launchers,2005,0,8422,
1903851,Extending Behaivor-Based Systems Capabilities Using an Abstract Behavior Representation,2000,0,0,
1906366,Effective Carrier Sensing in CSMA Networks under Cumulative Interference,2009,69,0,Computer Science - Networking and Internet Architecture
1906503,Das World Wide Web als Alternative zur Bankfiliale: Gestaltung innovativer IKS für das Direktbanking,1996,0,236,
1906568,Behavior Of Rock Anchors And Sockets,1984,0,0,
1906657,Polytypic Functions Over Nested Datatypes (Extended Abstract),1999,0,0,
1906754,The Role of Collective Solvent Coordinates and Nonequilibrium Solvation in Charge-Transfer Reactions,2001,0,2169,
1906926,Persistence and Minimality in Epistemic Logic,1998,116,0,
1907275,"ChemInform Abstract: A New Route to Benzo[4,5]cyclohepta[1,2-b]naphthalenes: Synthesis of Radermachol.",2010,0,13179,
1907292,,2007,0,7905,
1907332,HyOctane: a HyTime engine for an MMIS,1993,167,0,HyTime|SGML|hypermedia|multimedia information system
1907411,Modeling Uncertainties in the Prediction of the Acoustic Wavefield in a Shelfbeak Environment,2001,0,0,
1907565,California Baseline Energy Demands to 2050 for Advanced Energy Pathways,2008,0,0,"UCD-ITS-RR-08-07, Civil Engineering"
1907932,A Strategic Reliability Centered Maintenance for Electrical Equipment in a Chemical Plant,2006,4755,0,Chemical Plant; Electrical Equipment; Reliability Centered Maintenance
1908574,Are sociodemographic factors predictive of preterm birth? A reappraisal of the 1958 British Perinatal Mortality Survey,1997,0,2711,
1908755,PTPN1 polymorphisms are associated with total and low-density lipoprotein cholesterol,2010,0,3127,"association study,low-density lipoprotein cholesterol,metabolic endophenotypes,PTPN1,total cholesterol"
1910369,Reply to “The 'African enigma' – another explanation“,2000,0,3940,
1911158,"Some characteristics of an atmospheric boundary layer on the sloped ice sheet at Mizuho Station, East Antarctica",0,0,0,
1911475,Hypertext structure as the event of connection,2001,745,0,cinema|context|excess|hypertext structure|links|pragmatics|rhetoric
1912429,Skewed oligomers and origins of replication,1998,0,7672,
1914068,A Distance Metric on Binary Trees Using Lattice-Theoretic Measures,1990,0,46,
1914404,Integrated economic-hydrologic water modeling at the basin scale: the Maipo river basin,2000,0,4613,"Resource allocation., Water resources development Chile., Chile.,"
1915420,An A-Prolog Decision Support System for the Space Shuttle,0,202,0,"the Space Shuttle. Keywords: answer set programming, logic programming, planning."
1915908,Social integration of robots in groups of cockroaches to control self-organized choice,0,0,248,
1915953,"Hubs, authorities, and communities",1999,0,210,World Wide Web|graph algorithms|hypertext structure|link analysis
1915993,Assessing Argument Diagrams in an Ill-defined Domain,2009,905,0,"Keywords. Argumentation, diagrams, inter-rater reliability, ill-defined domains"
1916277,Experimental Observation and Characterization of the Magnetorotational Instability,2004,0,8570,"Flow instabilities, Origins and models of the magnetic field; dynamo theories, Magnetohydrodynamics and plasmas"
1917040,Screening and assessment of hgh efficient cellulytic microflora from straw waste for saccharide-accumulation,2010,0,1661,
1918020,"Experimental Tests of the Roles of Adaptation, Chance, and History in Evolution",1995,0,248,
1918894,Behavioural Differential Equations and Coinduction for Binary Trees,2007,2392,0,"Binary trees,Coalgebra,Coinduction,Differential equations,Formal power series"
1919736,Computing joins of relations,1975,370,0,data bases|joins|relational systems
1919829,From working memory to long-term memory and back: Linked but distinct,2003,0,7889,
1920061,Subexponentially computable truncations of Jones-types polynomials,1991,1040,0,
1920464,Identifying Productivity Drivers by Modeling Work Units Using Partial Data,1999,0,0,
1921475,Efficient Local Flexible Nearest Neighbor Classification,2002,349,0,
1921844,Semantic paradox of material implication.,1981,0,405,
1921948,Effect of a fetal surveillance unit on admission of antenatal patients to hospital.,1991,0,17639,
1922180,Derivation of Executable Test Models from Embedded System Models using Model Driven Architecture Artefacts - Automotive Domain ,2006,0,0,
1922234,Incorporating sub-grid heterogeneity into a coarse resolution land surface model,2009,0,0,
1922860,,2010,0,13179,
1923957,A General Purpose Behavioural Asynchronous Synthesis System,2004,1365,0,"Index Terms-- Behavioural synthesis, asynchronous synthesis, cryptography"
1924168,A Dynamic Weight-Fuzzy Neural Network With Nonlinear Dynamic System Control,2001,1006,0,
1924281,The Efficacy of Distance Learning in Affecting Attitudinal Change,1998,484,0,
1924503,Rutabaga by any other name: extracting biological names,2002,0,388,
1925401,More on Castor: the Scalable Secure Routing Protocol for Ad-hoc Networks,2010,0,0,
1925722,,2008,0,2868,
1926063,Constructing Decision Procedures in Equational Clausal Logic,2003,0,329,
1926419,Nick Roussopoulos: Interoperability of Multiple Autonomous Databases,1990,0,210,
1926800,Shared memory ought to be commonplace,1992,525,0,
1927574,A comparison of the enhanced Good-Turing and deleted estimation methods for estimating probabilities of English bigrams,1991,0,812,
1928012,Satellite-detected fluorescence reveals global physiology of ocean phytoplankton,2008,0,22085,
1928860,C2-Symmetric Bissulfoximines as Ligands in Copper-Catalyzed Enantioselective Diels—Alder Reactions.,2003,0,13179,
1930098,,1985,0,4914,
1931524,Mining in Zambia: Contemplations of Economic Development,2006,0,0,Keywords :
1932213,Probabilistic packet dropping for load control in multihop wireless networks,2008,1309,0,
1934147,On Testing Monotonicity of Mean Residual Life from Randomly Censored Data,1996,0,4515,II. TEST FOR DMRL ALTERNATIVES III. EFFICIENCY LOSS DUE TO CENSORING IV. ASYMPTOTIC RELATIVE EFFICIENCY V. CONCLUSION REFERENCES
1934644,The Egg Surface LDL Receptor Repeat-Containing Proteins EGG-1 and EGG-2 Are Required for Fertilization in Caenorhabditis elegans,2005,0,1556,
1935011,Advances in glycoprotein synthesis,2006,0,1937,
1935230,"Improved interpolation, motion estimation, and compensation for interlaced pictures",1993,0,0,
1936042,Special Issue Editorial: Distributed Multimedia Systems,1993,0,297,
1936227,Composing Approximated Algorithms Based on Hopfield Neural Network for Building a Resource-Bounded Scheduler,1996,0,17217,
1936570,"Designing collaborative, knowledge-building environments for tomorrow's schools",1992,789,0,collaborative learning|education|knowledge-building
1936956,Lax pair formulation for a small-polaron chain with integrable boundaries,1998,0,8352,Correlated electrons; Yang-Baxter equation; Integrable boundary conditions; Lax pair formulation<B
1938060,ILSTS006: a polymorphic bovine microsatellite,2009,0,8702,
1938396,Stable Maximum Throughput Broadcast in Wireless Fading Channels,2010,69,0,
1938872,Are nectar robbers cheaters or mutu-alists? Ecology,2000,0,0,
1939098,,2010,0,8566,
1940236,Learning probabilistic classifiers for human-computer interaction applications,2005,0,176,Keywords Semisupervised learning · Bayesian networks · Face detection · Facial expression recognition · Skin detection
1940496,,0,0,0,
1941758,Run-time Scaling of Microarchitecture Resources in a Processor for Energy Savings,2000,0,0,
1941939,"International Symposium on Experimental Gravitation. Proceedings. Conference, Samarkand (Uzbekistan), 16 - 21 Aug 1999.",2000,0,8378,Gravitation Theory: Tests
1942248,Analysis of an integrated voice and data transmission system using packet reservation multiple access,1994,2355,0,
1943143,Pure Java Databases for Deployed Applications,2000,22,0,
1943942,Improved Dataset Characterisation for Meta-learning,2002,649,0,
1944098,"Rotational Spectra of Sulfur-Carbon Chains. I. The Radicals C4S, C5S, C6S, C7S, C8S, and C9S",2001,0,11656,"ISM: Molecules, Line: Identification, Molecular Data, Molecular Processes, Radio Lines: ISM"
1944501,"The 2D COSY NMR Spectrum of 1,3,4,7-Tetramethyl-1-Azonia-7-Aza-6-Arsabicyclo[4.3.0]non-3-ene Tetrachlorogallate",1994,0,2261,
1944558,New approaches for analyzing and evaluating the performance of financial institutions,1997,0,828,
1945254,On the role of a Librarian Agent in Ontology-based Knowledge Management Systems,2003,0,143,"Key Words: Information Retrieval, Ontology, Query Refinement"
1945925,CR29Pï¿½LYMPH NODE YIELD IN COLORECTAL CANCER RESECTIONS,2009,0,2608,
1945946,Guided Local Search for Solving SAT and Weighted MAX-SAT Problems,2000,0,95,
1946639,Velocity-matched distributed photodetectors with high saturation power and large bandwidth,1996,3527,0,
1947248,Quasi-periodic oscillations discovered in the X-ray pulsar XTE J1858+034,1998,0,11644,"X-RAYS: STARS, PULSARS: INDIVIDUAL: XTE J1858+034"
1947676,Electrophoretic separation of the synovial fluid proteins in patients with temporomandibular joint disorders,2006,0,4034,
1948881,,2010,0,6930,
1948979,Cave atmosphere controls on stalagmite growth rate and palaeoclimate records,2010,0,17709,
1949247,For whales and seals the ocean is not blue: a visual pigment loss in marine mammals,1999,0,0,"Keywords: colour vision, cone photoreceptors, mammalian retina, pinnipeds, whales"
1949362,Set-linearizability,1994,222,0,
1950667,,1992,0,1256,
1950902,Mitigating Channel Estimation Error With Timing Synchronization Tradeoff in Cooperative Communications,2010,0,854,
1951295,Summary of the performance of superconducting cable produced for the Accelerator System String Test program,1992,0,0,
1952610,,1999,0,4177,diffusion; hyperbaric 5% lidocaine; ischemia; magnetic resonance microscopy; rat; spinal catheters
1952867,"Trade, firm selection, and innovation: the competition channel",2009,0,0,JEL Classification: Keywords:
1953044,Specic ation and Veric ation I,0,0,0,
1953642,Effects of Ageing and Seeding on the Formation of Zeolite Y from Coal Fly Ash,1997,0,6861,"Keywords: fly ash, zeolite Y, ageing, seeding, NMR"
1953687,Potentials of mean force for biomolecular simulations: Theory and test on alanine dipeptide,1996,0,1957,"BIOLOGICAL MATERIALS, ALANINES, PEPTIDES, SOLUTES, AQUEOUS SOLUTIONS, CORRELATION FUNCTIONS, MONTE CARLO METHOD, SIMULATION"
1954103,NC² Algorithms Regarding Hamiltonian Path and Circuits in Interval Graphs (Extended Abstract),1994,562,0,
1954654,Enhancing synchronous collaboration by using interactive visualisation of modelled traces,2011,0,4586,Modelled trace; Activity modelling; Interactive visualisation; Interaction mode; Collaborative learning environment
1955097,Visual Exploration of Time-Oriented Patient Data for Chronic Diseases: Design Study and Evaluation,2011,-1,0,
1955481,Photoelectron spectroscopy of Si{sub n}Hâ» (n=2â4) anions,1998,0,2104,
1956728,Resource partitioning for real-time communication,1993,3898,0,
1956968,The Role of Health Insurance in the Health Services Sector,0,0,0,
1957232,Magnetosheath fluctuations at Venus for two extreme orientations of the interplanetary magnetic field,2009,0,6357,
1959180,Fault-Tolerant Broadcasts in CAN,1998,720,0,
1959597,Observations on International Labor Standards and Trade,1996,0,0,"international labor standards, child labor, political economy"
1959719,Epitaxial growth of highly coercive Sm-Co thin films using pulsed laser deposition,2005,0,8449,
1960912,Regulation of membrane phospholipid synthesis by the relA gene: dependence on ppGpp levels,1976,0,1462,
1961247,A Group Signature Scheme with Improved Efficiency,1998,309,0,
1962206,Control of high-resolution electrohydrodynamic jet printing,2011,0,5188,Electrohydrodynamic jet printing; Nano-manufacturing; Iterative Learning Control; Two degree of freedom control
1962251,Space-e卤cient Algorithms for His-togram in Data Streams,2006,0,0,
1962346,A diode laser spectrometer for state-resolved experiments on the methane-surface system,1996,0,1959,
1964034,Characterization of surface states by SPV-transient,2008,0,6720,Gallium arsenide; Trapping kinetics; Surface states; Kelvin probe
1964109,A Performance Evaluation for a Concurrency Control Mechanism in an ODBMS,1997,196,0,
1964138,A generic prototype model for distributed systems based on high level object oriented specification,1993,245,0,"Key-words : Rapid prototyping, Object Oriented, Parallel systems."
1964548,Dietary fiber and grain consumption in relation to head and neck cancer in the NIH-AARP Diet and Health Study,0,0,2796,Keywords Diet Fiber Grains Head and neck cancer Prospective study
1965513,Reduction of raffinose oligosaccharides in chickpea (Cicer arietinum) flour by crude extracellular fungal α-galactosidase,1998,0,1306,
1965898,,1998,0,0,
1966860,Absolute phase-assisted three-dimensional data registration for a dual-camera structured light system,2008,0,8355,
1967333,Alice in Euroland,1999,0,17372,
1968107,Unified mathematical framework for a compact and fully parallel n-D skeletonization procedure,1999,1589,0,
1969932,The Power of Adaptiveness and Additional Queries in Random-Self-Reductions,1992,584,0,
1971145,,2002,0,2250,
1971386,,2010,0,7993,
1971987,,2010,0,13653,
1972294,Black hole microstate counting and its macroscopic counterpart,2010,0,8378,
1972856,Optics clues to pairing glues in high Tc cuprates,2009,0,16667,
1973582,An Algorithm for Best Approximation of a Line by Lattice Points in Three Dimensions,1995,0,0,
1973696,Star formation and dust obscuration at z ~ 2: galaxies at the dawn of downsizing,2009,0,11654,
1974056,Edge asymptotics for the radiosity equation over polyhedral boundaries,1999,0,7302,
1974949,An approach to automatic classification of text for information retrieval,2002,115,0,Flora of North America|XML|automatic classification|machine learning
1975211,Correspondence Recovery In 2-View Mammography,2004,1221,0,
1975800,Effective and ineffective equal opportunities policies in higher education,1993,0,10360,
1976765,The psychology laboratory at the turn of the 20th century.,2000,0,9502,
1976867,Modeling and Equalization of Nonlinear Bandlimited Satellite Channels,1986,1073,0,
1976961,"Contacts, Credibility and Common KnowledgeTheir Influence on Inflation Convergence",1992,0,0,
1978297,A Semi-open Learning Environment for Virtual Laboratories,2005,1350,0,
1978779,Guaranteed Software Quality,2001,1496,0,
1978983,An information-theoretic approach for argument interpretation in a conversational setting,2003,254,0,argument interpretation|bayesian networks|minimum message length
1979904,"Socio-spatial differentiation in Changchun City, China",2010,2787,0,Changchun City; extent of differentiation; factorial ecology; socio-spatial differentiation
1979978,The Fortune Corporate 'Reputation' Index: Reputation for What?,1994,0,4901,
1981636,Learning Methodologies and Discriminating Visual Cues for Unsupervised Image Segmentation,0,0,0,
1981866,,2003,0,0,
1983433,Session Mobility of Multimedia Applications in Home Networks Using UPnP,2007,4456,0,Session mobility; UPnP; audio video architecture
1983522,Reliable Cellular Automata with Self-Organization,2000,0,0,
1984336,Introducing Technologies and Practices for Supporting Self-organized Learning in a Hybrid Environment,0,0,0,"Keywords: personal Webpublishing, hybrid learning environments, self-organization in learning, weblogs, higher education"
1984677,Operational Calculus Technique for Solving Differential Equations,1984,955,0,
1984872,Water effect on the conductivity behavior of NH 4PO 3-based electrolytes for intermediate temperature fuel cells,2007,0,2022,Intermediate temperature fuel cell; Proton conductor; Water effect; NH4PO3-based electrolyte; Activation energy
1985026,"Towards a New Generation of Widgets for Supporting Software Plasticity: The ""Comet",2004,670,0,
1985143,A High Performance System for Intrusion Detection and Reaction Management,0,2456,0,"Keywords: IDS, SOC, Distributed intrusion detection, Network security, Graphical cartography center."
